"","SampleID","Pos","Valid_cov","Methylation_percent","N_mod","N_canon","N_other_mod","N_delete","N_fail","N_diff","N_nocall"
"38813","T20-076",129467092,10,0,0,10,0,0,3,0,0
"38814","T20-076",129467094,12,0,0,12,0,0,1,0,0
"38815","T20-076",129467099,9,0,0,9,0,0,3,1,0
"38816","T20-076",129467105,11,0,0,11,0,0,2,0,0
"38817","T20-076",129467111,10,0,0,10,0,1,2,0,0
"38818","T20-076",129467113,12,0,0,12,0,0,1,0,0
"38819","T20-076",129467115,11,0,0,11,0,0,2,0,0
"38820","T20-076",129467140,10,0,0,10,0,0,3,0,0
"38821","T20-076",129467146,12,0,0,12,0,0,1,0,0
"38822","T20-076",129467151,10,0,0,10,0,0,3,0,0
"38823","T20-076",129467163,9,0,0,9,0,0,4,0,0
"38824","T20-076",129467170,12,0,0,12,0,0,1,0,0
"38825","T20-076",129467173,12,0,0,12,0,0,1,0,0
"38826","T20-076",129467182,10,0,0,10,0,0,3,0,0
"38827","T20-076",129467191,6,0,0,6,0,0,5,1,1
"38828","T20-076",129467197,10,0,0,10,0,0,2,0,1
"38829","T20-076",129467203,11,0,0,11,0,0,2,0,0
"38830","T20-076",129467205,11,0,0,11,0,2,0,0,0
"38831","T20-076",129467210,11,0,0,11,0,0,2,0,0
"38832","T20-076",129467229,8,0,0,8,0,0,5,0,0
"38833","T20-076",129467231,10,0,0,10,0,0,3,0,0
"38834","T20-076",129467242,13,0,0,13,0,0,0,0,0
"38835","T20-076",129467249,12,0,0,12,0,0,1,0,0
"38836","T20-076",129467254,11,0,0,11,0,0,2,0,0
"38837","T20-076",129467257,13,0,0,13,0,0,0,0,0
"38838","T20-076",129467261,11,0,0,11,0,0,2,0,0
"38839","T20-076",129467271,10,0,0,10,0,0,3,0,0
"38840","T20-076",129467273,11,0,0,11,0,0,2,0,0
"38841","T20-076",129467278,12,0,0,12,0,0,1,0,0
"38842","T20-076",129467283,11,0,0,11,0,0,2,0,0
"38843","T20-076",129467289,11,0,0,11,0,0,1,0,1
"38844","T20-076",129467310,6,16.67,1,5,0,0,6,0,1
"38845","T20-076",129467315,12,8.33,1,11,0,1,0,0,0
"38846","T20-076",129467321,9,0,0,9,0,0,4,0,0
"38847","T20-076",129467331,10,10,1,9,0,1,2,0,0
"38848","T20-076",129467344,9,0,0,9,0,0,2,0,2
"38849","T20-076",129467349,8,0,0,8,0,0,4,0,1
"38850","T20-076",129467361,9,0,0,9,0,0,4,0,0
"38851","T20-076",129467377,13,15.38,2,11,0,0,0,0,0
"38852","T20-076",129467388,11,0,0,11,0,0,2,0,0
"38853","T20-076",129467391,12,0,0,12,0,0,1,0,0
"38854","T20-076",129467394,9,0,0,9,0,0,4,0,0
"38855","T20-076",129467406,7,0,0,7,0,0,4,0,2
"38856","T20-076",129467427,9,0,0,9,0,0,3,1,0
"38857","T20-076",129467431,11,9.09,1,10,0,0,0,1,1
"38858","T20-076",129467444,11,45.45,5,6,0,0,2,0,0
"38859","T20-076",129467482,10,0,0,10,0,1,1,0,1
"38860","T20-076",129467509,10,90,9,1,0,0,3,0,0
"38861","T20-076",129467531,11,90.91,10,1,0,0,2,0,0
"38862","T20-076",129467538,11,100,11,0,0,1,0,1,0
"38863","T20-076",129467545,10,90,9,1,0,1,2,0,0
"38864","T20-076",129467587,12,91.67,11,1,0,0,0,0,1
"38865","T20-076",129467594,11,90.91,10,1,0,0,2,0,0
"38866","T20-076",129467633,11,81.82,9,2,0,1,1,0,0
"38867","T20-076",129467668,11,90.91,10,1,0,0,2,0,0
"38868","T20-076",129467670,6,83.33,5,1,0,0,6,0,1
"38869","T20-076",129467829,12,83.33,10,2,0,0,0,1,0
"38870","T20-076",129467856,11,100,11,0,0,0,0,1,1
"38871","T20-076",129467864,12,100,12,0,0,0,0,0,1
"38872","T20-076",129467876,10,100,10,0,0,0,2,0,1
"38873","T20-076",129467903,13,100,13,0,0,0,0,0,0
"38874","T20-076",129468053,11,100,11,0,0,0,0,0,1
"38875","T20-076",129468175,8,100,8,0,0,2,0,0,1
"38876","T20-076",129468292,10,100,10,0,0,0,1,0,0
"38877","T20-076",129468332,9,100,9,0,0,1,1,0,0
"38878","T20-076",129468334,10,100,10,0,0,1,0,0,0
"38879","T20-076",129468364,10,100,10,0,0,0,1,0,0
"38880","T20-076",129468399,10,100,10,0,0,0,1,0,0
"38881","T20-076",129468444,9,100,9,0,0,1,0,0,1
"38882","T20-076",129468446,7,100,7,0,0,0,2,1,1
"38883","T20-076",129468474,10,100,10,0,0,0,1,0,0
"38884","T20-076",129468544,10,90,9,1,0,0,1,0,0
"38885","T20-076",129468621,11,100,11,0,0,0,0,0,0
"38886","T20-076",129468649,9,100,9,0,0,0,2,0,0
"38887","T20-076",129468744,11,100,11,0,0,0,0,0,0
"38888","T20-076",129468815,11,100,11,0,0,0,0,0,0
"38889","T20-076",129468832,10,90,9,1,0,0,1,0,0
"38890","T20-076",129468840,10,100,10,0,0,0,1,0,0
"38891","T20-076",129468862,8,100,8,0,0,0,3,0,0
"38892","T20-076",129468865,8,100,8,0,0,0,2,0,1
"38893","T20-076",129469079,9,100,9,0,0,0,0,0,0
"38894","T20-076",129469532,6,16.67,1,5,0,0,1,0,1
"38895","T20-076",129469601,6,100,6,0,0,0,1,0,1
"38896","T20-076",129469621,7,100,7,0,0,1,0,0,0
"38897","T20-076",129469698,6,100,6,0,0,0,0,2,0
"38898","T20-076",129469744,8,100,8,0,0,0,0,0,0
"38899","T20-076",129469808,7,100,7,0,0,0,1,0,0
"38900","T20-076",129469854,8,100,8,0,0,0,0,0,0
"38901","T20-076",129469908,6,100,6,0,0,0,2,0,0
"38902","T20-076",129469930,5,100,5,0,0,0,2,0,1
"38903","T20-076",129470012,7,100,7,0,0,0,1,0,0
"38904","T20-076",129470030,6,100,6,0,0,0,0,1,1
"38905","T20-076",129470135,8,100,8,0,0,0,0,0,0
"38906","T20-076",129470417,8,100,8,0,0,0,0,0,0
"38907","T20-076",129470584,7,100,7,0,0,0,0,0,1
"38908","T20-076",129470621,6,100,6,0,0,0,0,1,1
"38909","T20-076",129470627,4,100,4,0,0,0,0,4,0
"38910","T20-076",129470656,7,100,7,0,0,0,0,0,1
"38911","T20-076",129470662,5,100,5,0,0,0,2,1,0
"38912","T20-076",129470694,4,100,4,0,0,0,0,1,3
"38913","T20-076",129470714,8,100,8,0,0,0,0,0,0
"38914","T20-076",129470811,6,100,6,0,0,0,2,0,0
"38915","T20-076",129471012,5,100,5,0,0,0,2,0,0
"38916","T20-076",129471044,2,100,2,0,0,0,1,1,3
"38917","T20-076",129471077,6,100,6,0,0,0,1,0,0
"38918","T20-076",129471096,7,100,7,0,0,0,0,0,0
"38919","T20-076",129471099,6,100,6,0,0,0,1,0,0
"38920","T20-076",129471153,7,100,7,0,0,0,0,0,0
"38921","T20-076",129471165,6,100,6,0,0,0,0,1,0
"38922","T20-076",129471204,7,100,7,0,0,0,0,0,0
"38923","T20-076",129471206,7,100,7,0,0,0,0,0,0
"38924","T20-076",129471259,6,100,6,0,0,0,0,0,1
"38925","T20-076",129471274,7,100,7,0,0,0,0,0,0
"38926","T20-076",129471294,7,85.71,6,1,0,0,0,0,0
"38927","T20-076",129471391,7,100,7,0,0,0,0,0,0
"38928","T20-076",129471456,7,100,7,0,0,0,0,0,0
"38929","T20-076",129471467,6,100,6,0,0,1,0,0,0
"38930","T20-076",129471528,7,100,7,0,0,0,0,0,0
"38931","T20-076",129471547,7,100,7,0,0,0,0,0,0
"38932","T20-076",129471578,6,100,6,0,0,1,0,0,0
"38933","T20-076",129471614,7,100,7,0,0,0,0,0,0
"38934","T20-076",129471678,5,100,5,0,0,0,2,0,0
"38935","T20-076",129471819,5,100,5,0,0,0,1,1,0
"38936","T20-076",129471845,4,100,4,0,0,0,2,0,1
"38937","T20-076",129471892,6,100,6,0,0,0,1,0,0
"38938","T20-076",129471914,7,100,7,0,0,0,0,0,0
"38939","T20-076",129472012,7,100,7,0,0,0,0,0,0
"38940","T20-076",129472031,6,100,6,0,0,0,0,1,0
"38941","T20-076",129472033,3,100,3,0,0,0,3,1,0
"38942","T20-076",129472040,6,100,6,0,0,0,0,0,1
"38943","T20-076",129472049,6,100,6,0,0,0,0,1,0
"38944","T20-076",129472214,6,100,6,0,0,0,0,1,0
"38945","T20-076",129472301,5,100,5,0,0,0,1,0,1
"38946","T20-076",129472315,6,100,6,0,0,0,0,0,1
"38947","T20-076",129472324,5,100,5,0,0,0,1,0,1
"38948","T20-076",129472342,5,100,5,0,0,0,1,1,0
"38949","T20-076",129472425,3,100,3,0,0,1,3,0,0
"38950","T20-076",129472438,6,100,6,0,0,0,1,0,0
"38951","T20-076",129472446,7,100,7,0,0,0,0,0,0
"38952","T20-076",129472449,4,100,4,0,0,0,1,1,1
"38953","T20-076",129472462,4,100,4,0,0,0,1,1,1
"38954","T20-076",129472470,5,100,5,0,0,0,0,1,1
"38955","T20-076",129472491,4,100,4,0,0,0,2,0,1
"38956","T20-076",129472547,4,100,4,0,0,0,0,0,1
"38957","T20-076",129472587,6,100,6,0,0,0,1,0,0
"38958","T20-076",129472707,7,100,7,0,0,0,0,0,0
"38959","T20-076",129472730,7,100,7,0,0,0,0,0,0
"38960","T20-076",129472743,7,100,7,0,0,0,0,0,0
"38961","T20-076",129472755,7,100,7,0,0,0,0,0,0
"38962","T20-076",129472787,6,100,6,0,0,0,1,0,0
"38963","T20-076",129472821,7,100,7,0,0,0,0,0,0
"38964","T20-076",129472959,4,100,4,0,0,0,2,0,1
"38965","T20-076",129472962,7,100,7,0,0,0,0,0,0
"38966","T20-076",129472997,7,100,7,0,0,0,0,0,0
"38967","T20-076",129473062,6,100,6,0,0,0,1,0,0
"38968","T20-076",129473121,5,100,5,0,0,0,2,0,0
"38969","T20-076",129473139,6,100,6,0,0,0,1,0,0
"38970","T20-076",129473201,6,100,6,0,0,0,1,0,0
"38971","T20-076",129473205,6,100,6,0,0,0,1,0,0
"38972","T20-076",129473232,5,100,5,0,0,1,1,0,0
"38973","T20-076",129473240,7,100,7,0,0,0,0,0,0
"38974","T20-076",129473282,6,100,6,0,0,0,1,0,0
"38975","T20-076",129473372,7,100,7,0,0,0,0,0,0
"38976","T20-076",129473379,6,100,6,0,0,0,1,0,0
"38977","T20-076",129473441,7,100,7,0,0,0,0,0,0
"38978","T20-076",129473476,5,100,5,0,0,0,1,1,0
"38979","T20-076",129473483,4,100,4,0,0,1,2,0,0
"38980","T20-076",129473604,6,66.67,4,2,0,0,0,1,0
"38981","T20-076",129473743,5,80,4,1,0,0,0,1,1
"38982","T20-076",129473769,7,100,7,0,0,0,0,0,0
"38983","T20-076",129473777,6,83.33,5,1,0,0,0,1,0
"38984","T20-076",129473829,6,66.67,4,2,0,0,0,0,1
"38985","T20-076",129473849,6,100,6,0,0,0,1,0,0
"38986","T20-076",129473871,6,100,6,0,0,0,0,1,0
"38987","T20-076",129473929,6,100,6,0,0,0,1,0,0
"38988","T20-076",129473943,7,100,7,0,0,0,0,0,0
"38989","T20-076",129474001,6,100,6,0,0,0,1,0,0
"38990","T20-076",129474016,3,100,3,0,0,0,1,1,2
"38991","T20-076",129474081,6,100,6,0,0,0,0,0,1
"38992","T20-076",129474183,6,100,6,0,0,0,1,0,0
"38993","T20-076",129474199,3,100,3,0,0,0,0,1,3
"38994","T20-076",129474271,6,100,6,0,0,0,1,0,0
"38995","T20-076",129474334,5,100,5,0,0,0,1,1,0
"38996","T20-076",129474390,6,100,6,0,0,0,1,0,0
"38997","T20-076",129474406,6,100,6,0,0,0,1,0,0
"38998","T20-076",129474441,7,100,7,0,0,0,0,0,0
"38999","T20-076",129474462,6,100,6,0,0,0,0,1,0
"39000","T20-076",129474537,7,100,7,0,0,0,0,0,0
"39001","T20-076",129474572,6,100,6,0,0,1,0,0,0
"39002","T20-076",129474584,7,100,7,0,0,0,0,0,0
"39003","T20-076",129474594,7,100,7,0,0,0,0,0,0
"39004","T20-076",129474596,7,100,7,0,0,0,0,0,0
"39005","T20-076",129474604,6,100,6,0,0,1,0,0,0
"39006","T20-076",129474616,6,100,6,0,0,0,1,0,0
"39007","T20-076",129474680,5,100,5,0,0,0,0,0,0
"39008","T20-076",129474696,4,100,4,0,0,0,3,0,0
"39009","T20-076",129474716,5,100,5,0,0,0,2,0,0
"39010","T20-076",129474791,7,100,7,0,0,0,0,0,0
"39011","T20-076",129474798,7,100,7,0,0,0,0,0,0
"39012","T20-076",129474810,7,100,7,0,0,0,0,0,0
"39013","T20-076",129474843,7,100,7,0,0,0,0,0,0
"39014","T20-076",129474864,7,100,7,0,0,0,0,0,0
"39015","T20-076",129474877,7,100,7,0,0,0,0,0,0
"39016","T20-076",129474906,7,100,7,0,0,0,0,0,0
"39017","T20-076",129474921,7,100,7,0,0,0,0,0,0
"39018","T20-076",129475072,4,50,2,2,0,0,3,0,0
"39019","T20-076",129475130,6,83.33,5,1,0,0,1,0,0
"39020","T20-076",129475166,6,100,6,0,0,0,1,0,0
"39021","T20-076",129475207,7,100,7,0,0,0,0,0,0
"39022","T20-076",129475370,7,100,7,0,0,0,0,0,0
"39023","T20-076",129475400,7,100,7,0,0,0,0,0,0
"39024","T20-076",129475409,4,100,4,0,0,0,3,0,0
"39025","T20-076",129475412,6,100,6,0,0,0,1,0,0
"39026","T20-076",129475421,6,100,6,0,0,0,1,0,0
"39027","T20-076",129475442,6,100,6,0,0,0,1,0,0
"39028","T20-076",129475446,6,100,6,0,0,0,1,0,0
"39029","T20-076",129475472,6,100,6,0,0,0,1,0,0
"39030","T20-076",129475569,6,50,3,3,0,0,1,0,0
"39031","T20-076",129475608,4,100,4,0,0,0,2,1,0
"39032","T20-076",129475634,6,100,6,0,0,0,1,0,0
"39033","T20-076",129475641,6,100,6,0,0,0,0,0,1
"39034","T20-076",129475646,6,100,6,0,0,0,1,0,0
"39035","T20-076",129475677,7,100,7,0,0,0,0,0,0
"39036","T20-076",129475713,6,100,6,0,0,0,1,0,0
"39037","T20-076",129475716,7,100,7,0,0,0,0,0,0
"39038","T20-076",129475851,7,100,7,0,0,0,0,0,0
"39039","T20-076",129476041,7,100,7,0,0,0,0,0,0
"39040","T20-076",129476128,7,100,7,0,0,0,0,0,0
"39041","T20-076",129476156,5,100,5,0,0,0,1,0,1
"39042","T20-076",129476258,6,100,6,0,0,0,1,0,0
"39043","T20-076",129476397,6,100,6,0,0,0,0,0,1
"39044","T20-076",129476439,6,100,6,0,0,0,1,0,0
"39045","T20-076",129476491,7,100,7,0,0,0,0,0,0
"39046","T20-076",129476546,6,100,6,0,0,0,1,0,0
"39047","T20-076",129476616,6,100,6,0,0,0,1,0,0
"39048","T20-076",129476619,5,100,5,0,0,0,1,1,0
"39049","T20-076",129476644,7,100,7,0,0,0,0,0,0
"39050","T20-076",129476759,7,100,7,0,0,0,0,0,0
"39051","T20-076",129476790,6,100,6,0,0,0,0,0,1
"39052","T20-076",129476952,7,100,7,0,0,0,0,0,0
"39053","T20-076",129476963,3,100,3,0,0,0,0,0,2
"39054","T20-076",129476974,6,100,6,0,0,1,0,0,0
"39055","T20-076",129477016,5,100,5,0,0,2,0,0,0
"39056","T20-076",129477026,4,100,4,0,0,0,3,0,0
"39057","T20-076",129477098,5,100,5,0,0,0,2,0,0
"39058","T20-076",129477156,7,100,7,0,0,0,0,0,0
"39059","T20-076",129477165,7,100,7,0,0,0,0,0,0
"39060","T20-076",129477239,6,100,6,0,0,0,1,0,0
"39061","T20-076",129477414,7,100,7,0,0,0,0,0,0
"39062","T20-076",129477608,4,100,4,0,0,0,1,0,0
"39063","T20-076",129477623,6,100,6,0,0,0,0,0,0
"39064","T20-076",129477670,6,100,6,0,0,0,0,0,0
"39065","T20-076",129477716,6,100,6,0,0,0,0,0,0
"39066","T20-076",129477767,5,100,5,0,0,0,1,0,0
"39067","T20-076",129478118,6,100,6,0,0,0,0,0,0
"39068","T20-076",129478133,6,100,6,0,0,0,0,0,0
"39069","T20-076",129478304,6,100,6,0,0,0,0,0,0
"39070","T20-076",129478438,6,100,6,0,0,0,0,0,0
"39071","T20-076",129478853,3,100,3,0,0,0,1,0,1
"39072","T20-076",129479034,6,100,6,0,0,0,0,0,0
"39073","T20-076",129479051,5,100,5,0,0,0,0,0,1
"39074","T20-076",129479059,6,100,6,0,0,0,0,0,0
"39075","T20-076",129479307,6,100,6,0,0,0,0,0,0
"39076","T20-076",129479488,6,100,6,0,0,0,0,0,0
"39077","T20-076",129479527,5,100,5,0,0,0,1,0,0
"39078","T20-076",129479547,5,100,5,0,0,0,0,0,0
"39079","T20-076",129479661,5,100,5,0,0,0,0,0,0
"39080","T20-076",129479720,6,100,6,0,0,0,0,0,0
"39081","T20-076",129479728,5,100,5,0,0,1,0,0,0
"39082","T20-076",129479769,3,100,3,0,0,0,1,1,0
"39083","T20-076",129480165,6,100,6,0,0,0,0,0,0
"39084","T20-076",129480274,6,100,6,0,0,0,0,0,0
"39085","T20-076",129480317,4,75,3,1,0,0,0,1,0
"39086","T20-076",129480324,5,100,5,0,0,0,0,0,0
"39087","T20-076",129480352,4,50,2,2,0,0,0,0,1
"39088","T20-076",129480397,6,100,6,0,0,0,0,0,0
"39089","T20-076",129480407,6,100,6,0,0,0,0,0,0
"39090","T20-076",129480705,6,100,6,0,0,0,0,0,0
"39091","T20-076",129480816,4,100,4,0,0,0,1,0,0
"39092","T20-076",129480923,6,100,6,0,0,0,0,0,0
"39093","T20-076",129480943,6,100,6,0,0,0,0,0,0
"39094","T20-076",129480977,6,100,6,0,0,0,0,0,0
"39095","T20-076",129480984,5,100,5,0,0,0,1,0,0
"39096","T20-076",129481077,5,100,5,0,0,0,1,0,0
"39097","T20-076",129481120,6,100,6,0,0,0,0,0,0
"39098","T20-076",129481132,3,100,3,0,0,0,2,1,0
"39099","T20-076",129481169,6,100,6,0,0,0,0,0,0
"39100","T20-076",129481173,6,100,6,0,0,0,0,0,0
"39101","T20-076",129481358,5,100,5,0,0,0,1,0,0
"39102","T20-076",129481503,6,100,6,0,0,0,0,0,0
"39103","T20-076",129481884,6,100,6,0,0,0,0,0,0
"39104","T20-076",129482118,6,100,6,0,0,0,0,0,0
"39105","T20-076",129482983,6,100,6,0,0,0,0,0,0
"39106","T20-076",129483620,5,100,5,0,0,0,0,0,0
"39107","T20-076",129484251,5,100,5,0,0,0,0,0,0
"39108","T20-076",129484343,5,100,5,0,0,0,0,0,0
"39109","T20-076",129484402,5,100,5,0,0,0,0,0,0
"39110","T20-076",129484569,5,100,5,0,0,0,0,0,0
"39111","T20-076",129485392,4,100,4,0,0,0,1,0,0
"39112","T20-076",129485402,4,100,4,0,0,0,0,0,0
"39113","T20-076",129485725,5,100,5,0,0,0,0,0,0
"39114","T20-076",129486241,4,100,4,0,0,0,0,0,0
"39115","T20-076",129486260,4,100,4,0,0,0,0,0,0
"39116","T20-076",129486265,3,100,3,0,0,0,0,0,1
"39117","T20-076",129486343,4,100,4,0,0,0,0,0,0
"39118","T20-076",129486389,4,50,2,2,0,0,0,0,0
"39119","T20-076",129486407,3,100,3,0,0,0,1,0,0
"39120","T20-076",129486479,4,100,4,0,0,0,0,0,0
"39121","T20-076",129486487,4,100,4,0,0,0,0,0,0
"39122","T20-076",129486518,4,100,4,0,0,0,0,0,0
"39123","T20-076",129486729,4,100,4,0,0,0,0,0,0
"39124","T20-076",129486956,3,66.67,2,1,0,0,1,0,0
"39125","T20-076",129486983,3,66.67,2,1,0,0,0,0,1
"39126","T20-076",129487564,4,100,4,0,0,0,0,0,0
"39127","T20-076",129487971,4,100,4,0,0,0,0,0,0
"39128","T20-076",129488317,3,66.67,2,1,0,0,1,0,0
"39129","T20-076",129488345,4,100,4,0,0,0,0,0,0
"39130","T20-076",129488366,4,100,4,0,0,0,0,0,0
"39131","T20-076",129488625,4,100,4,0,0,0,0,0,0
"39132","T20-076",129488837,4,100,4,0,0,0,0,0,0
"39133","T20-076",129488966,4,100,4,0,0,0,0,0,0
"39134","T20-076",129489023,4,100,4,0,0,0,0,0,0
"39135","T20-076",129489251,3,100,3,0,0,0,1,0,0
"39136","T20-076",129489283,4,100,4,0,0,0,0,0,0
"39137","T20-076",129489290,4,100,4,0,0,0,0,0,0
"39138","T20-076",129489315,3,100,3,0,0,0,1,0,0
"39139","T20-076",129489470,3,100,3,0,0,0,1,0,0
"39140","T20-076",129489528,4,100,4,0,0,0,0,0,0
"39141","T20-076",129489601,4,100,4,0,0,0,0,0,0
"39142","T20-076",129489699,4,100,4,0,0,0,0,0,0
"39143","T20-076",129489782,4,100,4,0,0,0,0,0,0
"39144","T20-076",129489962,4,100,4,0,0,0,0,0,0
"39145","T20-076",129491054,4,50,2,2,0,0,0,0,0
"39146","T20-076",129491073,4,100,4,0,0,0,0,0,0
"39147","T20-076",129491128,4,100,4,0,0,0,0,0,0
"39148","T20-076",129491277,4,100,4,0,0,0,0,0,0
"39149","T20-076",129491557,3,100,3,0,0,0,0,0,0
"39150","T20-076",129491599,2,100,2,0,0,0,0,0,0
"39151","T20-076",129491686,3,100,3,0,0,0,0,0,0
"39152","T20-076",129491778,2,100,2,0,0,0,0,0,0
"39153","T20-076",129492064,3,100,3,0,0,0,0,0,0
"39154","T20-076",129492330,3,100,3,0,0,0,0,0,0
"39155","T20-076",129492412,3,100,3,0,0,0,0,0,0
"39156","T20-076",129492439,3,66.67,2,1,0,0,0,0,0
"39157","T20-076",129492519,3,100,3,0,0,0,0,0,0
"39158","T20-076",129492652,3,66.67,2,1,0,0,0,0,0
"39159","T20-076",129492775,3,100,3,0,0,0,0,0,0
"39160","T20-076",129492840,3,100,3,0,0,0,0,0,0
"39161","T20-076",129492980,3,66.67,2,1,0,0,0,0,0
"39162","T20-076",129493075,2,100,2,0,0,0,0,0,0
"39163","T20-076",129493083,2,100,2,0,0,0,0,0,0
"39164","T20-076",129493282,3,100,3,0,0,0,0,0,0
"39165","T20-076",129493309,3,100,3,0,0,0,0,0,0
"39166","T20-076",129493407,3,100,3,0,0,0,0,0,0
"39167","T20-076",129493492,1,100,1,0,0,0,1,0,0
"39168","T20-076",129493687,1,100,1,0,0,0,0,1,0
"39169","T20-076",129493866,3,100,3,0,0,0,0,0,0
"39170","T20-076",129493879,3,100,3,0,0,0,0,0,0
"39171","T20-076",129493906,3,100,3,0,0,0,0,0,0
"39172","T20-076",129494356,3,100,3,0,0,0,0,0,0
"39173","T20-076",129494419,3,100,3,0,0,0,0,0,0
"39174","T20-076",129494428,3,100,3,0,0,0,0,0,0
"39175","T20-076",129494715,3,66.67,2,1,0,0,0,0,0
"39176","T20-076",129494738,2,100,2,0,0,0,1,0,0
"39177","T20-076",129494847,3,0,0,3,0,0,0,0,0
"39178","T20-076",129494927,3,66.67,2,1,0,0,0,0,0
"39179","T20-076",129494991,3,100,3,0,0,0,0,0,0
"39180","T20-076",129495064,2,50,1,1,0,0,1,0,0
"39181","T20-076",129495105,2,100,2,0,0,0,1,0,0
"39182","T20-076",129495226,2,100,2,0,0,0,1,0,0
"39183","T20-076",129495277,3,66.67,2,1,0,0,0,0,0
"39184","T20-076",129495431,3,100,3,0,0,0,0,0,0
"39185","T20-076",129495449,2,100,2,0,0,0,0,0,0
"39186","T20-076",129495531,3,100,3,0,0,0,0,0,0
"39187","T20-076",129495623,3,100,3,0,0,0,0,0,0
"39188","T20-076",129495648,3,100,3,0,0,0,0,0,0
"39189","T20-076",129495672,3,100,3,0,0,0,0,0,0
"39190","T20-076",129495701,3,100,3,0,0,0,0,0,0
"39191","T20-076",129495719,2,100,2,0,0,0,0,0,0
"39192","T20-076",129495783,3,66.67,2,1,0,0,0,0,0
"39193","T20-076",129495916,3,66.67,2,1,0,0,0,0,0
"39194","T20-076",129495930,3,100,3,0,0,0,0,0,0
"39195","T20-076",129495991,3,66.67,2,1,0,0,0,0,0
"39196","T20-076",129496009,2,100,2,0,0,1,0,0,0
"39197","T20-076",129496063,3,100,3,0,0,0,0,0,0
"39198","T20-076",129496222,3,100,3,0,0,0,0,0,0
"39199","T20-076",129496227,3,100,3,0,0,0,0,0,0
"39200","T20-076",129496260,3,100,3,0,0,0,0,0,0
"39201","T20-076",129496270,2,100,2,0,0,0,0,0,0
"39202","T20-076",129496287,3,100,3,0,0,0,0,0,0
"39203","T20-076",129496477,3,100,3,0,0,0,0,0,0
"39204","T20-076",129496533,3,100,3,0,0,0,0,0,0
"39205","T20-076",129496575,3,100,3,0,0,0,0,0,0
"39206","T20-076",129496606,3,100,3,0,0,0,0,0,0
"39207","T20-076",129496627,2,100,2,0,0,0,1,0,0
"39208","T20-076",129496645,3,100,3,0,0,0,0,0,0
"39209","T20-076",129496681,2,100,2,0,0,0,0,0,0
"39210","T20-076",129496906,3,100,3,0,0,0,0,0,0
"39211","T20-076",129496934,3,100,3,0,0,0,0,0,0
"39212","T20-076",129497028,3,100,3,0,0,0,0,0,0
"39213","T20-076",129497189,3,100,3,0,0,0,0,0,0
"39214","T20-076",129497202,2,100,2,0,0,0,1,0,0
"39215","T20-076",129497279,2,100,2,0,0,0,0,0,0
"39216","T20-076",129497287,3,100,3,0,0,0,0,0,0
"39217","T20-076",129497310,3,100,3,0,0,0,0,0,0
"39218","T20-076",129497323,3,100,3,0,0,0,0,0,0
"39219","T20-076",129497347,3,100,3,0,0,0,0,0,0
"39220","T20-076",129497454,3,100,3,0,0,0,0,0,0
"39221","T20-076",129497597,3,100,3,0,0,0,0,0,0
"39222","T20-076",129497605,2,100,2,0,0,0,0,0,0
"39223","T20-076",129497827,2,100,2,0,0,0,0,0,0
"39224","T20-076",129497835,1,100,1,0,0,0,0,0,0
"39225","T20-076",129497837,2,100,2,0,0,0,0,0,0
"39226","T20-076",129497840,1,100,1,0,0,0,0,0,0
"39227","T20-076",129497886,2,100,2,0,0,0,0,0,0
"39228","T20-076",129497896,2,100,2,0,0,0,0,0,0
"39229","T20-076",129497935,1,100,1,0,0,0,0,0,0
"39230","T20-076",129498008,2,100,2,0,0,0,0,0,0
"39231","T20-076",129498062,1,100,1,0,0,0,0,0,0
"39232","T20-076",129498099,2,100,2,0,0,0,0,0,0
"39233","T20-076",129498142,2,100,2,0,0,0,0,0,0
"39234","T20-076",129498372,2,100,2,0,0,0,0,0,0
"39235","T20-076",129498456,1,100,1,0,0,0,0,0,0
"39236","T20-076",129498530,2,100,2,0,0,0,0,0,0
"39237","T20-076",129498681,1,100,1,0,0,0,0,0,0
"39238","T20-076",129498909,1,100,1,0,0,0,0,0,0
"39239","T20-076",129499331,1,100,1,0,0,0,0,0,0
"39240","T20-076",129499652,1,100,1,0,0,0,0,0,0
"39241","T20-076",129499797,1,100,1,0,0,0,0,0,0
"39242","T20-076",129499816,1,100,1,0,0,0,0,0,0
"39243","T20-076",129499826,1,100,1,0,0,0,0,0,0
"39244","T20-076",129499868,1,100,1,0,0,0,0,0,0
"39245","T20-076",129499898,1,100,1,0,0,0,0,0,0
"39246","T20-076",129499925,1,100,1,0,0,0,0,0,0
"39247","T20-076",129499969,1,100,1,0,0,0,0,0,0
"39248","T20-076",129500219,1,100,1,0,0,0,0,0,0
"39249","T20-076",129500234,1,100,1,0,0,0,0,0,0
"39250","T20-076",129500249,1,100,1,0,0,0,0,0,0
"39251","T20-076",129500257,1,100,1,0,0,0,0,0,0
"39252","T20-076",129500283,1,100,1,0,0,0,0,0,0
"39253","T20-076",129500346,1,100,1,0,0,0,0,0,0
"39254","T20-076",129500399,1,100,1,0,0,0,0,0,0
"39255","T20-076",129500428,1,100,1,0,0,0,0,0,0
"39256","T20-076",129500559,1,100,1,0,0,0,0,0,0
"39257","T20-076",129500617,1,100,1,0,0,0,0,0,0
"39258","T20-076",129500658,1,100,1,0,0,0,0,0,0
"39259","T20-076",129500792,1,100,1,0,0,0,0,0,0
